signal_id,signal_type,signal_status,leading_pedestrian_interval,council_district,location
271,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.809326, 30.173962]}"
518,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.704598, 30.420591]}"
589,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.692085, 30.441485]}"
14,TRAFFIC,TURNED_ON,True,4,"{'type': 'Point', 'coordinates': [-97.716927, 30.33396]}"
127,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.782364, 30.243652]}"
180,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.718575, 30.321964]}"
4069,PHB,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.801655, 30.272469]}"
4085,PHB,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.836135, 30.187032]}"
830,TRAFFIC,TURNED_ON,True,8,"{'type': 'Point', 'coordinates': [-97.804552, 30.268981]}"
900,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.807129, 30.219011]}"
1102,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.681229, 30.428375]}"
1105,TRAFFIC,TURNED_ON,True,"5, 2","{'type': 'Point', 'coordinates': [-97.802546, 30.174004]}"
1168,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.748428, 30.266544]}"
4024,PHB,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.759293, 30.231138]}"
4149,PHB,READY FOR DESIGN,False,5,"{'type': 'Point', 'coordinates': [-97.853847, 30.177284]}"
1179,TRAFFIC,READY FOR CONSTRUCTION,False,1,"{'type': 'Point', 'coordinates': [-97.615857, 30.34318]}"
1019,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.73172, 30.434356]}"
1039,TRAFFIC,VOID,False,"1, 3","{'type': 'Point', 'coordinates': [-97.732109, 30.266018]}"
1047,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.697334, 30.234555]}"
1087,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.730981, 30.283914]}"
1088,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.730733, 30.285025]}"
578,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.760361, 30.333038]}"
396,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.725662, 30.23768]}"
166,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.707245, 30.289185]}"
4073,PHB,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.800626, 30.154216]}"
4123,PHB,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.75351, 30.182987]}"
638,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.7125, 30.34849]}"
673,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.762642, 30.471434]}"
677,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.742394, 30.44385]}"
692,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.671188, 30.424255]}"
726,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.66095, 30.419407]}"
741,TRAFFIC,TURNED_ON,False,"7, 1","{'type': 'Point', 'coordinates': [-97.663933, 30.40526]}"
770,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.709496, 30.410803]}"
473,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.705635, 30.353352]}"
504,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.744072, 30.215725]}"
305,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.740372, 30.267395]}"
808,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.746285, 30.400536]}"
515,TRAFFIC,TURNED_ON,True,"4, 7","{'type': 'Point', 'coordinates': [-97.683434, 30.38024]}"
343,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.86866, 30.225796]}"
361,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.764824, 30.221367]}"
370,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.71991, 30.273787]}"
1007,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.64122, 30.429041]}"
55,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.736809, 30.289457]}"
4030,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.732941, 30.277899]}"
4042,PHB,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.733019, 30.432521]}"
162,TRAFFIC,TURNED_ON,False,"1, 3","{'type': 'Point', 'coordinates': [-97.697907, 30.273556]}"
4138,PHB,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.762862, 30.187726]}"
888,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.842659, 30.428783]}"
206,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.849739, 30.248056]}"
1055,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.68976, 30.375898]}"
1059,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.663215, 30.409201]}"
1068,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.748178, 30.253627]}"
1103,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.811941, 30.446947]}"
926,TRAFFIC,TURNED_ON,True,"4, 1","{'type': 'Point', 'coordinates': [-97.67749, 30.345804]}"
991,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.790527, 30.359251]}"
811,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.746918, 30.39415]}"
845,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.754227, 30.439367]}"
856,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.741577, 30.390549]}"
869,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.807236, 30.447157]}"
881,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.747315, 30.210224]}"
912,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.828545, 30.452791]}"
1138,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.834185, 30.216899]}"
4025,PHB,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.789436, 30.194515]}"
292,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.743774, 30.269348]}"
554,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.845909, 30.216913]}"
574,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.764839, 30.274857]}"
847,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.771362, 30.382658]}"
850,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.766731, 30.385016]}"
866,TRAFFIC,TURNED_ON,False,"10, 8","{'type': 'Point', 'coordinates': [-97.82605, 30.315455]}"
875,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.812248, 30.257986]}"
1097,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.72383, 30.208984]}"
294,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741112, 30.268602]}"
1181,TRAFFIC,ON FLASH,False,,"{'type': 'Point', 'coordinates': [-97.606047, 30.403077]}"
614,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.737839, 30.264626]}"
619,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.717461, 30.231636]}"
648,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.677811, 30.2936]}"
418,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.815392, 30.207201]}"
433,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.854973, 30.224972]}"
468,TRAFFIC,TURNED_ON,False,"7, 1","{'type': 'Point', 'coordinates': [-97.676483, 30.377125]}"
777,TRAFFIC,TURNED_ON,True,4,"{'type': 'Point', 'coordinates': [-97.686508, 30.357435]}"
480,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.706245, 30.367405]}"
491,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.693405, 30.36083]}"
563,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.841011, 30.17927]}"
24,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.740509, 30.281328]}"
195,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.807335, 30.199965]}"
4062,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.740503, 30.250702]}"
4063,PHB,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.673429, 30.30001]}"
4064,PHB,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.745558, 30.188694]}"
4144,PHB,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.704365, 30.366541]}"
839,TRAFFIC,TURNED_ON,True,2,"{'type': 'Point', 'coordinates': [-97.738373, 30.16901]}"
1020,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.782313, 30.265333]}"
1045,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.870759, 30.257049]}"
1106,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.767293, 30.15243]}"
4043,PHB,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.73766, 30.433588]}"
920,TRAFFIC,TURNED_ON,False,"4, 1","{'type': 'Point', 'coordinates': [-97.683243, 30.337326]}"
980,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.641365, 30.329926]}"
1062,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.858534, 30.203996]}"
4007,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.735489, 30.267042]}"
644,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.825806, 30.45545]}"
843,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.731018, 30.229752]}"
736,TRAFFIC,TURNED_ON,True,10,"{'type': 'Point', 'coordinates': [-97.76716, 30.31354]}"
514,TRAFFIC,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.695747, 30.386122]}"
633,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.760071, 30.427557]}"
516,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.669014, 30.373768]}"
784,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.607475, 30.334648]}"
540,TRAFFIC,TURNED_ON,False,"7, 1","{'type': 'Point', 'coordinates': [-97.638428, 30.40365]}"
549,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.707924, 30.227024]}"
583,TRAFFIC,TURNED_ON,False,"2, 3","{'type': 'Point', 'coordinates': [-97.733429, 30.215399]}"
354,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.713715, 30.260914]}"
126,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.76149, 30.256052]}"
171,TRAFFIC,TURNED_ON,True,"4, 9","{'type': 'Point', 'coordinates': [-97.71463, 30.315025]}"
182,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.74321, 30.263029]}"
828,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.648537, 30.387005]}"
4086,PHB,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.696472, 30.307732]}"
842,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.731598, 30.230015]}"
1049,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.703855, 30.304252]}"
1057,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.769641, 30.160645]}"
688,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.810898, 30.475338]}"
772,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.726921, 30.282986]}"
4095,PHB,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.75311, 30.31321]}"
693,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.67189, 30.424465]}"
1157,TRAFFIC,TURNED_ON,False,"5, 2","{'type': 'Point', 'coordinates': [-97.778541, 30.163826]}"
689,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.801994, 30.369497]}"
536,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.79744, 30.365801]}"
942,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.769638, 30.341314]}"
898,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.796333, 30.468306]}"
284,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.742111, 30.269905]}"
285,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.740784, 30.269531]}"
353,TRAFFIC,TURNED_ON,True,"1, 3","{'type': 'Point', 'coordinates': [-97.717461, 30.261475]}"
367,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.701675, 30.256037]}"
1125,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.80269, 30.149516]}"
217,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.746231, 30.278841]}"
223,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.737106, 30.276232]}"
259,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.738197, 30.276548]}"
276,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.740425, 30.270472]}"
786,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.747421, 30.450272]}"
352,TRAFFIC,TURNED_ON,True,"1, 3","{'type': 'Point', 'coordinates': [-97.722115, 30.262577]}"
3,TRAFFIC,TURNED_ON,False,"7, 9","{'type': 'Point', 'coordinates': [-97.73082, 30.31877]}"
32,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.74366, 30.287827]}"
37,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741905, 30.283796]}"
38,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741814, 30.284998]}"
144,TRAFFIC,TURNED_ON,True,"3, 9","{'type': 'Point', 'coordinates': [-97.75634, 30.246565]}"
1009,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.742508, 30.264877]}"
708,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.79525, 30.465599]}"
139,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.74865, 30.252274]}"
855,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.739441, 30.390692]}"
909,TRAFFIC,TURNED_ON,True,6,"{'type': 'Point', 'coordinates': [-97.819923, 30.460848]}"
636,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.666802, 30.285872]}"
283,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.743416, 30.270268]}"
286,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.739693, 30.269236]}"
812,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.767067, 30.498346]}"
158,TRAFFIC,TURNED_ON,False,"1, 3","{'type': 'Point', 'coordinates': [-97.696274, 30.268101]}"
622,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.804283, 30.466759]}"
702,TRAFFIC,TURNED_ON,True,1,"{'type': 'Point', 'coordinates': [-97.637276, 30.276794]}"
219,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.744057, 30.278219]}"
445,TRAFFIC,TURNED_ON,True,10,"{'type': 'Point', 'coordinates': [-97.756638, 30.35511]}"
4134,PHB,TURNED_ON,False,"1, 3","{'type': 'Point', 'coordinates': [-97.696716, 30.269581]}"
460,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.724876, 30.380013]}"
463,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.717606, 30.402287]}"
482,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.71595, 30.38065]}"
509,TRAFFIC,TURNED_ON,False,"2, 3","{'type': 'Point', 'coordinates': [-97.712097, 30.212687]}"
317,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.739677, 30.266132]}"
327,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.741432, 30.304424]}"
1159,TRAFFIC,TURNED_ON,True,4,"{'type': 'Point', 'coordinates': [-97.715642, 30.323861]}"
331,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.733292, 30.270559]}"
565,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.768967, 30.183662]}"
15,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.726959, 30.319952]}"
35,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.730484, 30.278559]}"
36,TRAFFIC,TURNED_ON,False,1,"{'type': 'Point', 'coordinates': [-97.72908, 30.278509]}"
48,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.738144, 30.302742]}"
50,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.732979, 30.310843]}"
58,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.733551, 30.30053]}"
60,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.724587, 30.306995]}"
61,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.728394, 30.308632]}"
63,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.722389, 30.299683]}"
64,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.719772, 30.294981]}"
67,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.72715, 30.291052]}"
68,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.723145, 30.296543]}"
70,TRAFFIC,TURNED_ON,False,"1, 9","{'type': 'Point', 'coordinates': [-97.726746, 30.287167]}"
74,TRAFFIC,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.727585, 30.368286]}"
80,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.735779, 30.348255]}"
82,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.73925, 30.33848]}"
83,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.739464, 30.336927]}"
85,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.740067, 30.332472]}"
87,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.739616, 30.325851]}"
88,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.739334, 30.322012]}"
89,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.739227, 30.319857]}"
90,TRAFFIC,TURNED_ON,False,"10, 7, 9","{'type': 'Point', 'coordinates': [-97.74157, 30.315401]}"
98,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.745232, 30.361263]}"
102,TRAFFIC,TURNED_ON,False,"10, 9","{'type': 'Point', 'coordinates': [-97.737595, 30.313463]}"
103,TRAFFIC,TURNED_ON,False,"10, 9","{'type': 'Point', 'coordinates': [-97.74305, 30.305197]}"
107,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.75589, 30.308735]}"
109,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.750778, 30.307196]}"
111,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.751602, 30.3078]}"
112,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.750664, 30.309185]}"
113,TRAFFIC,TURNED_ON,True,10,"{'type': 'Point', 'coordinates': [-97.747505, 30.307089]}"
4049,PHB,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.739783, 30.328078]}"
4052,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.721545, 30.301462]}"
4059,PHB,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.730172, 30.358596]}"
4066,PHB,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.762149, 30.35763]}"
4067,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.716424, 30.293259]}"
4070,PHB,TURNED_ON,False,"7, 9","{'type': 'Point', 'coordinates': [-97.739921, 30.317998]}"
4108,PHB,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.726965, 30.370964]}"
4112,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.717812, 30.303949]}"
4125,PHB,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.738676, 30.342]}"
4128,PHB,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.728636, 30.364498]}"
844,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.739647, 30.393414]}"
871,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.719322, 30.398321]}"
903,TRAFFIC,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.728432, 30.317671]}"
964,TRAFFIC,TURNED_ON,True,7,"{'type': 'Point', 'coordinates': [-97.739891, 30.330071]}"
1092,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.718692, 30.400177]}"
4011,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.726891, 30.307911]}"
4035,PHB,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.735697, 30.433213]}"
4037,PHB,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.731934, 30.354288]}"
4041,PHB,TURNED_ON,False,9,"{'type': 'Point', 'coordinates': [-97.732369, 30.315167]}"
996,TRAFFIC,TURNED_ON,True,3,"{'type': 'Point', 'coordinates': [-97.767662, 30.229429]}"
1024,TRAFFIC,TURNED_ON,False,"4, 1","{'type': 'Point', 'coordinates': [-97.693579, 30.323827]}"
1051,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.740873, 30.280344]}"
1060,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.849573, 30.412386]}"
624,TRAFFIC,TURNED_ON,False,,"{'type': 'Point', 'coordinates': [-97.695894, 30.440031]}"
645,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.689072, 30.428141]}"
675,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.754555, 30.460581]}"
684,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.796661, 30.233683]}"
686,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.797066, 30.234022]}"
690,TRAFFIC,TURNED_ON,False,6,"{'type': 'Point', 'coordinates': [-97.799187, 30.472855]}"
695,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.714195, 30.353102]}"
703,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.888306, 30.229195]}"
712,TRAFFIC,TURNED_ON,True,8,"{'type': 'Point', 'coordinates': [-97.885376, 30.228993]}"
716,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.705383, 30.3437]}"
419,TRAFFIC,TURNED_ON,False,"5, 8","{'type': 'Point', 'coordinates': [-97.830383, 30.213778]}"
735,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.741211, 30.189547]}"
439,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.758942, 30.338467]}"
449,TRAFFIC,TURNED_ON,False,10,"{'type': 'Point', 'coordinates': [-97.743134, 30.368492]}"
456,TRAFFIC,TURNED_ON,False,"4, 7","{'type': 'Point', 'coordinates': [-97.708283, 30.392342]}"
475,TRAFFIC,TURNED_ON,True,4,"{'type': 'Point', 'coordinates': [-97.697022, 30.36314]}"
781,TRAFFIC,TURNED_ON,False,8,"{'type': 'Point', 'coordinates': [-97.873253, 30.190466]}"
486,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.70063, 30.367003]}"
492,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.701653, 30.365328]}"
290,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.745934, 30.269962]}"
505,TRAFFIC,TURNED_ON,False,3,"{'type': 'Point', 'coordinates': [-97.751801, 30.21702]}"
300,TRAFFIC,TURNED_ON,True,9,"{'type': 'Point', 'coordinates': [-97.746262, 30.269024]}"
525,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.732124, 30.395491]}"
526,TRAFFIC,TURNED_ON,False,7,"{'type': 'Point', 'coordinates': [-97.733398, 30.396101]}"
545,TRAFFIC,TURNED_ON,False,5,"{'type': 'Point', 'coordinates': [-97.779121, 30.228113]}"
555,TRAFFIC,TURNED_ON,False,"3, 9","{'type': 'Point', 'coordinates': [-97.736885, 30.232315]}"
561,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.68412, 30.198298]}"
567,TRAFFIC,REMOVED_PERMANENTLY,False,,"{'type': 'Point', 'coordinates': [-97.845169, 30.469261]}"
580,TRAFFIC,TURNED_ON,False,"10, 7","{'type': 'Point', 'coordinates': [-97.754822, 30.321236]}"
581,TRAFFIC,TURNED_ON,False,"2, 3","{'type': 'Point', 'coordinates': [-97.734871, 30.215605]}"
582,TRAFFIC,TURNED_ON,False,2,"{'type': 'Point', 'coordinates': [-97.735291, 30.214924]}"
588,TRAFFIC,TURNED_ON,True,5,"{'type': 'Point', 'coordinates': [-97.791954, 30.231266]}"
596,TRAFFIC,TURNED_ON,False,4,"{'type': 'Point', 'coordinates': [-97.688545, 30.358427]}"
